gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000172818	OVOL1	7	11	576	600	0	1	1025.121	967.001
ENSG00000172819	RARG	747.021	794.999	11884.282	12273.697	545	537	6627.001	6273.878
ENSG00000172824	CES4A	435	451	103.004	61.001	0	0	566	754.654
ENSG00000172828	CES3	221	214	408.806	424.68	211.999	228.999	32.153	30
ENSG00000172830	SSH3	77	61	2780.948	3246.064	41.999	56	4142.975	5788.736
ENSG00000172831	CES2	3492.599	3736.999	2075.002	2779.315	3537.001	4616.001	1352.206	1567.364
ENSG00000172840	PDP2	1587	1391	2281.242	2056.09	1356	1340	679.24	664.235
ENSG00000172845	SP3	7004.999	6227	5688.013	3326.677	6279	7731.001	11909	11057.689
ENSG00000172867	KRT2	0	0	0	0	1	21	1	0
ENSG00000172869	DMXL1	7527.999	5765.999	4930.412	3684.866	3961	5627.001	7407.999	6959.898
ENSG00000172878	METAP1D	796	780	675.001	718.037	1829	1991.001	1090	1143.001
ENSG00000172888	ZNF621	2440.044	2139	3105.94	2346.733	4097	4231	3560.06	3273.867
ENSG00000172889	EGFL7	16	0	4678.137	6146.872	15166.001	19582.996	579	904
ENSG00000172890	NADSYN1	9807.999	9661.729	6402.569	6958.637	4405.001	5870.378	11047.353	13406.994
ENSG00000172893	DHCR7	7766.001	8552	24990.026	26225.085	8230.999	10886.198	14448.096	22442.529
ENSG00000172900	AP002387.1	0	0	12	4	0	0	2	6
ENSG00000172901	AQPEP	0	0	10	5	244	343	116.002	73.002
ENSG00000172912	COX6B1P3	0	0	0	0	0	0	0	0
ENSG00000172915	NBEA	169	195	6232.961	3426.023	3	14	7320.667	6469.992
ENSG00000172922	RNASEH2C	3375.649	3701.999	3625.552	4049.536	4148.999	5454.999	2517	3610.974
ENSG00000172927	MYEOV	16	19	57.001	61.001	6459.001	8899.007	1754.265	2211.037
ENSG00000172932	ANKRD13D	4174.998	4381.002	3195.111	3485.094	2648	3534	3499.587	5334.111
ENSG00000172935	MRGPRF	0	0	1122.075	1582	0	0	1	11
ENSG00000172936	MYD88	9810	9535	4022.005	3288.999	3954	4161.208	3869.001	2909.049
ENSG00000172938	MRGPRD	0	0	0	0	0	0	0	0
ENSG00000172939	OXSR1	8015	7391.001	7399.104	4174.342	10298.226	12267	10398.575	9189.848
ENSG00000172940	SLC22A13	11	0	4	7	8	13	13	14
ENSG00000172943	PHF8	2664.517	2941.001	4626.058	5241.738	2484.999	3303	6554.125	7470.258
ENSG00000172954	LCLAT1	2014	1583	2335.699	1268.249	2284.976	2402	5458.711	4511.469
ENSG00000172955	ADH6	0	0	2	7	0	0	0	0
ENSG00000172965	MIR4435-1HG	77.404	83.042	254.124	201.04	4279.617	4388.567	1082.455	1505.783
ENSG00000172967	XKR3	10	0	1	1	818	1056.162	0	0
ENSG00000172969	FRG2C	0	0	4	4	0	0	2.052	1
ENSG00000172971	UNC93B3	4.622	3.498	3.103	0	0	0	2.191	8.74
ENSG00000172974	AC007318.5	16.472	2.895	7.056	0	31.596	8.055	0	2.677
ENSG00000172977	KAT5	4140.351	4166.999	2863	2478.628	4322	5323	3413.306	4212.316
ENSG00000172985	SH3RF3	1480.001	1665	57	104	0	0	0	0
ENSG00000172986	GXYLT2	106	127.109	367.004	212.471	411	366	400.923	343.932
ENSG00000172987	HPSE2	0	1	71	43	0	4	3	5
ENSG00000172992	DCAKD	2872.001	3262.001	5457.85	5281.828	1592.95	1740.574	2060.164	2101.225
ENSG00000172995	ARPP21	0	0	0	0	0	0	30	50
ENSG00000173011	TADA2B	1603	1641	1554.999	1547.749	1474.343	1812.936	1533.67	1887
ENSG00000173013	CCDC96	21	35	10	14	10	37	115	97
ENSG00000173020	ADRBK1	22137.999	23772	9992.608	11654.985	12404.342	16891.476	6462.741	10186.263
ENSG00000173039	RELA	3486	4702	2289.001	2733.065	2866.999	3397	4205.077	4921.407
ENSG00000173040	EVC2	1135.001	999	249	366	80	99	0	0
ENSG00000173041	ZNF680	649.001	471	0	0	941.999	1291.55	1545.354	1225.01
ENSG00000173064	HECTD4	9959	11551.001	4692.058	5772.541	5067	6208	11027.054	12218.503
ENSG00000173065	FAM222B	991	1346	8783.403	10459.095	1489.001	1654	1731.999	1443.03
ENSG00000173068	BNC2	31.183	38.821	5457.358	2875.415	0	0	6.922	4.819
ENSG00000173077	DEC1	66	35	5	3	0	0	2	1
ENSG00000173080	RXFP4	5	8	2	5	0	0	1	2
ENSG00000173083	HPSE	97	102	458.045	288	1	26.002	354.453	398
ENSG00000173085	COQ2	1375.001	1377.999	2338.517	1393.075	1012	1183.001	3462.592	3720.392
ENSG00000173088	C10orf131	23	11	7	0	0	9	10	9
ENSG00000173093	CCDC63	0	0	64	78.001	0	0	946	868.072
ENSG00000173110	HSPA6	149.563	219.915	10.706	5.623	612.956	693.67	71	88.832
ENSG00000173113	TRMT112	8096.999	8747	18004.529	16782.786	11411	13205.511	8823.955	12575.322
ENSG00000173114	LRRN3	1	7	68.001	21	23	12	4	0
ENSG00000173120	KDM2A	10263	11315	14235.427	13600.122	3696.001	5151.2	22763.714	26715.869
ENSG00000173124	C10orf129	0	0	38	30	0	0	3	1
ENSG00000173137	ADCK5	1256.999	1379	605.999	896.999	1509	1621.002	563.999	1124.001
ENSG00000173141	MRP63	5125	5750	6212.781	5061.816	3004	3245	2984.39	3509.131
ENSG00000173145	NOC3L	3964	3253	1576	795.308	2870	3753.999	2670.001	2402
ENSG00000173153	ESRRA	3250	4305.981	2572.691	2754.115	6708	8075.001	1050.999	1419.214
ENSG00000173156	RHOD	116	178	1213.091	1368	0	0	1821	4494.431
ENSG00000173157	ADAMTS20	3	0	1006	739.434	0	24	196	132
ENSG00000173163	COMMD1	1633.108	1510.874	984.35	843.002	673.397	589.365	752.683	1007.981
ENSG00000173166	RAPH1	2	11	1918.1	1461.031	48	29	3748.977	4180.127
ENSG00000173171	MTX1	3167.477	3714	7746.174	8116.875	3817.001	5074.864	1638.462	2014.883
ENSG00000173175	ADCY5	5	0	7278.471	7038.804	0	0	711	504.999
ENSG00000173193	PARP14	29410.665	24055.999	5068.752	2984.9	2161	2925	1494.428	1114.551
ENSG00000173198	CYSLTR1	1761.025	1401.039	24.118	17.005	19.002	15.001	139.101	92.705
ENSG00000173200	PARP15	11263.471	10007.816	182.962	116.406	81.238	55	240.111	231.168
ENSG00000173207	CKS1B	6316	6054.844	38917.519	27081.109	12324.889	15195.807	12200.772	15994.833
ENSG00000173208	ABCD2	1902	1324	2	0	0	0	10	2
ENSG00000173209	AHSA2	10561	8874.999	2732.664	2899.289	6625	8955.324	10834.358	9278.395
ENSG00000173210	ABLIM3	3	0	70	83	46	24	1408.999	1538.122
ENSG00000173212	MAB21L3	196	140	0	0	0	0	30.033	12.019
ENSG00000173213	RP11-683L23.1	0	0	156.872	165.071	0	2	192.424	181.603
ENSG00000173214	KIAA1919	1466	1465.331	1206.085	747	1203.999	1530.655	1313.816	1297.48
ENSG00000173218	VANGL1	1535	1907	3989.416	2758.754	2004	1903.999	15300.001	13887.227
ENSG00000173221	GLRX	6325	6190.984	1479.239	592.004	238.999	217	217.031	252.003
ENSG00000173226	IQCB1	4459.091	3475	2346.001	1016.09	2148	3113	3429.985	3523.737
ENSG00000173227	SYT12	309.004	312	418	544.354	16	8	1265.349	2869.075
ENSG00000173230	GOLGB1	7475.343	6199.999	3345.56	1864.959	3054	5363.001	20369.791	15377.889
ENSG00000173231	TERF1P1	0	0	0	0	0	0	0	0
ENSG00000173237	C11orf86	0	0	68	100	0	0	0	1
ENSG00000173239	LIPM	0	0	0	0	0	0	2	0
ENSG00000173250	GPR151	0	0	7	2	0	0	0	0
ENSG00000173253	DMRT2	53.001	73	25	20	0	0	43	60
ENSG00000173258	ZNF483	12	12	1030.021	560.114	12	47	382.194	450.007
ENSG00000173261	PLAC8L1	6	9	53	33	24	11	7	12
ENSG00000173262	SLC2A14	0	0	1821.092	1223.203	14.022	26.06	15.901	6.751
ENSG00000173264	GPR137	1021.001	1402.001	2411.079	3295.003	901.001	1052	1076.017	1453
ENSG00000173267	SNCG	0	0	517.033	514.888	3387	3918.056	66	55.456
ENSG00000173269	MMRN2	16.861	14.215	274.234	248.921	258	330	109.648	162.516
ENSG00000173272	MZT2A	6564.934	8172.328	4026.859	5472.893	6833.023	9173.479	1435.868	2388.358
ENSG00000173273	TNKS	3412	2927.35	7808.132	6436.826	3444.001	4550.999	6716.207	6126.97
ENSG00000173275	ZNF449	439.001	275	742.198	299	692	787	1240	827
ENSG00000173276	ZBTB21	1559	1711	1467.694	1005.487	1254	1366	3248.233	3097.538
ENSG00000173281	PPP1R3B	409	516.919	5226.364	3574.395	419	611	2749.677	1967.446
ENSG00000173285	OR10K1	0	0	0	0	0	0	0	0
ENSG00000173295	FAM86B3P	406	376	1486.308	1910.592	467.437	551.171	707.993	772.604
ENSG00000173302	GPR148	0	0	4	2	0	0	1	0
ENSG00000173320	STOX2	5	1	903	783.002	0	0	325.998	306
ENSG00000173327	MAP3K11	6446.013	7625.998	5959.282	7312.436	3509	4968.001	3035.453	4127.733
ENSG00000173334	TRIB1	835	1015	8130.16	6405.931	472	749	5836.346	4540.145
ENSG00000173335	CST9	0	0	7	6	0	0	2	4
ENSG00000173338	KCNK7	0	11	88	91	0	4	15	27.999
ENSG00000173349	SFT2D3	1172	1103	2490.209	1528.993	1777	1860	2808.247	2926.686
ENSG00000173357	AC007967.3	0	0	0	0	0	0	0	0
ENSG00000173366	TLR9	0	0	0	0	0	0	0	0
ENSG00000173369	C1QB	0	0	0	0	0	0	0	1
ENSG00000173372	C1QA	0	0	0	0	0	0	0	0
ENSG00000173376	NDNF	0	0	132	82	0	0	0	0
ENSG00000173389	IQCF1	2	0	2	3	0	0	1	1
ENSG00000173391	OLR1	0	0	2	1	0	0	13	7
ENSG00000173401	GLIPR1L1	0	1	18	11	0	9	5	1
ENSG00000173402	DAG1	2057.026	2547.999	34980.338	35388.372	1832.999	2246.999	14326.503	19091.13
ENSG00000173404	INSM1	5	0	162	227.007	0	0	2	9
ENSG00000173406	DAB1	0	4.447	1129.669	1089.883	0	0	3	2
ENSG00000173409	ARV1	2243.768	1683	1013.326	461.001	6708.001	7699	1745.002	1751.293
ENSG00000173418	NAA20	3830.001	3604.999	1327.858	790.493	4482	4631	5051.979	5166.883
ENSG00000173421	CCDC36	0	0	2	2	0	1	1.024	3
ENSG00000173431	RNASE8	0	0	0	0	0	0	0	0
ENSG00000173432	SAA1	1.534	0	15.981	2	0	0	0	1
ENSG00000173436	MINOS1	3966.001	3486.952	4743.119	2482.105	8137.001	9763.999	7865.654	7690.014
ENSG00000173442	EHBP1L1	9284	10991	450	564	7158.999	11580	3162.076	3906.641
ENSG00000173451	THAP2	400	420	263.001	186.001	291	423	450.765	265
ENSG00000173452	TMEM196	8	0	19	8	0	0	1	0
ENSG00000173456	RNF26	2765	3358	15231.89	19476.737	3175	3847	4093.854	5411.541
ENSG00000173457	PPP1R14B	8315.984	10212.796	13996.77	15329.499	13107.959	13496.484	4942.124	7839.043
ENSG00000173464	RNASE11	1	0	0	0	0	0	0	0
ENSG00000173465	SSSCA1	1897.602	2058.606	3880.496	3911.748	3246.185	3537.633	1075.791	1357.875
ENSG00000173467	AGR3	0	0	0	0	0	0	2484	3519.584
ENSG00000173473	SMARCC1	10320.001	10600.999	25946.154	22027.998	13754	19814.001	17107.921	14140.989
ENSG00000173480	ZNF417	811.858	957.381	1170.142	753.849	343.616	495.364	1908.944	1877.685
ENSG00000173482	PTPRM	53	56	1184.201	966.001	0	2	85.001	112
ENSG00000173486	FKBP2	1640.001	1661.999	1907.44	2100.624	2435.001	3637	595.005	852
ENSG00000173511	VEGFB	1295	1725	768.001	863.214	1274	1564	391	365.077
ENSG00000173517	PEAK1	3975.093	3879.061	6982.626	4849.976	3389.001	4424	4820.803	5217.352
ENSG00000173530	TNFRSF10D	1729	1523	3956.089	2885.431	1	0	5	6
ENSG00000173531	MST1	1248.703	1145.121	890.399	1065.964	149.426	157.107	531.873	620.581
ENSG00000173535	TNFRSF10C	381	472.999	898.999	1097.508	35	26	626	813
ENSG00000173540	GMPPB	3931.999	4608.001	3693.819	3888.212	1003.548	2096.024	1823.825	2758.394
ENSG00000173542	MOB1B	1938	1599.999	1357.09	855.025	6179	7083.999	3268.782	2591.766
ENSG00000173545	ZNF622	2275	2254	970.027	852.88	2520	2819	2199.016	2102.029
ENSG00000173546	CSPG4	387.993	559.989	823.519	940.001	1	0	18	27
ENSG00000173548	SNX33	174	198	5894.249	5915.422	2492	2882	2644	2655.134
ENSG00000173557	C2orf70	0	1	4	10	0	0	7	1
ENSG00000173559	NABP1	6554	5428	199	164.001	2478	3352.001	2005.098	1451.598
ENSG00000173566	NUDT18	896	1081	282	323	266	286	631	909
ENSG00000173567	GPR113	334	244.001	101.014	89	45	27	30.999	29.001
ENSG00000173572	NLRP13	1	0	0	0	0	1	3	0
ENSG00000173575	CHD2	10650.471	9841.284	5129.524	5373.068	7850.014	10490.295	19097.342	16065.989
ENSG00000173578	XCR1	75	41	75	57	0	0	0	0
ENSG00000173581	CCDC106	2583.755	3216	1282.721	1682.23	1506.001	2215	213	292.42
ENSG00000173585	CCR9	276	179	1	0	0	0	0	0
ENSG00000173588	CCDC41	1759	1518	660.495	505.114	2024.001	3596	2038.001	1767.162
ENSG00000173597	SULT1B1	5	0	23.048	25.129	2	3	44.107	28
ENSG00000173598	NUDT4	14680.58	13356.315	6376.35	4156.906	22603.812	26730.286	10342.669	7797.493
ENSG00000173599	PC	352	563	1675.498	2810.872	1138	2090	857.001	1878.744
ENSG00000173610	UGT2A1	11	0	3	1	0	0	0	0
ENSG00000173611	SCAI	1511.802	1072.607	2404.398	1714.49	1358.319	1667.046	4614.401	4580.397
ENSG00000173612	GPRC6A	0	0	15	10	8	0	0	0
ENSG00000173614	NMNAT1	949.999	808	376.289	322.292	896.663	893	1130.256	1086.528
ENSG00000173621	LRFN4	3475	3921.557	8114.542	9603.196	3436	4186	538	1172.101
ENSG00000173626	TRAPPC3L	0	0	0	0	0	0	2	1
ENSG00000173627	APOBEC4	2	1	0	0	0	0	0	0
ENSG00000173638	SLC19A1	3268.999	4248.001	5068.055	5489.567	6061.999	6567.999	1596.998	2493.069
ENSG00000173641	HSPB7	1	0	5	9	0	0	0	0
ENSG00000173653	RCE1	1710.694	1903.627	7139.084	8297.823	1882.514	2328.033	1566.356	2308.698
ENSG00000173660	UQCRH	11292.237	14271.88	23099.435	10400.291	50164.938	45963.191	18487.578	18541.174
ENSG00000173662	TAS1R1	5	12	28	27	3	0	4	7
ENSG00000173673	HES3	0	0	1875.757	4232.805	0	0	0	0
ENSG00000173674	EIF1AX	11976.616	10497	7874.404	3592.733	13568.482	18189.425	15449.127	14090.238
ENSG00000173678	SPDYE2B	0	0	0	0	0	0	0	0
ENSG00000173679	OR1L1	0	0	0	0	0	0	0	0
ENSG00000173681	CXorf23	840	667	551.162	301.751	593	641.029	1347.495	957.113
ENSG00000173692	PSMD1	11783	9947	21873.863	9916.875	12549	17158.029	16550.393	20226.285
ENSG00000173698	GPR64	0	5	4372.524	3013.414	1	0	1184.375	405.785
ENSG00000173699	SPATA3	0	0	0	0	0	0	0	0
ENSG00000173702	MUC13	110	85	0	0	0	0	3	0
ENSG00000173705	SUSD5	4	0	304.028	315	0	0	1	0
ENSG00000173706	HEG1	3191	3579	1622.015	1340.17	0	0	1755.018	3232.001
ENSG00000173714	WFIKKN2	0	0	71	67	0	0	1	0
ENSG00000173715	C11orf80	1039.307	1007.372	3442.082	2004.543	718.486	1108.968	3640.222	4117.456
ENSG00000173726	TOMM20	10506	9260	15724.566	8657.99	24077.999	29145.384	14776.782	12132.903
ENSG00000173727	AP000769.1	211	181	2	3	87	140	29	39
ENSG00000173728	C1orf100	0	0	0	4	312	298	0	0
ENSG00000173744	AGFG1	10298	9058	16413.792	10664.496	4050	4126	14227.598	13801.48
ENSG00000173757	STAT5B	11777.477	11518.72	10579.78	10271.792	22647.237	26933.243	5106.98	5382.131
ENSG00000173762	CD7	0	19	68	107	0	0	2	0
ENSG00000173769	TOPAZ1	0	0	0	0	0	0	0	0
ENSG00000173786	CNP	4291.042	4782	3635.322	3878.017	3347.001	3949.035	1526.408	1334.619
ENSG00000173801	JUP	2314.469	3352	13125.584	21559.671	6391	10782.53	17965.31	22471.018
ENSG00000173805	HAP1	0	1	670.013	1053.904	0	1.002	223.075	348.176
ENSG00000173809	TDRD12	0	10	78.996	77.276	0	0	94.002	88.004
ENSG00000173810	PPIAP7	0	0	0	0	0	0	0	0
ENSG00000173811	CCDC13-AS1	0	0	0	1	0	0	0	0
ENSG00000173812	EIF1	7855.999	8363	13152.424	6821.305	15097.527	19161.557	18398.418	17294.865
ENSG00000173818	ENDOV	455	461	1183.868	1310.002	226	355	2123.581	2350.76
ENSG00000173821	RNF213	27626.001	29898.164	13828.415	14865.849	5962.002	6816.999	22223.505	25656.376
ENSG00000173825	TIGD3	91	57	134	118.024	81	60	78.113	118
ENSG00000173826	KCNH6	0	2	734.445	809.204	2	1	4	3.008
ENSG00000173838	MARCH10	0	0	31.001	46	0	0	402	317.118
ENSG00000173846	PLK3	1626	2057.999	1432	1997.003	1321.001	1704.021	504.3	488.003
ENSG00000173848	NET1	2251	2172	4911.296	3971.359	14055.999	16875.998	25399.339	26364.29
ENSG00000173852	DPY19L1	845.992	676	4777.311	2227.421	3624.426	3932.833	6399.81	5616.081
ENSG00000173862	RP11-89N17.1	0	0	20	35	0	0	0	0
ENSG00000173867	RP11-97O12.7	9.85	4.983	1	4.208	44	51.413	63.078	19.717
ENSG00000173868	PHOSPHO1	8	5	62	102	0	0	4	5
ENSG00000173875	ZNF791	1694	1439	1233.206	822.006	1499	1727.001	2651.937	2932.634
ENSG00000173876	TUBB8	1	0	149.05	197.523	2	0	246.941	416.805
ENSG00000173889	PHC3	4711.001	3843.999	3524.483	2159.032	2135.999	2620.616	13917.316	12421.705
ENSG00000173890	GPR160	1879.082	2079.992	1725.528	876.002	398.615	618	3734.747	2790.976
ENSG00000173894	CBX2	940.001	1119	19508.896	22451.168	3197	4257	4001.001	5019.827
ENSG00000173898	SPTBN2	69	62	5752.123	5772.403	4074	5083	8575.486	8982.107
ENSG00000173905	GOLIM4	2540	2492	1565.049	1271.694	3398	5623	4634.826	4454.059
ENSG00000173908	KRT28	0	0	0	0	0	0	0	0
ENSG00000173914	RBM4B	1697.067	1639.734	2926.441	1695.374	2122.512	2606.869	5602.983	5238.624
ENSG00000173915	USMG5	3728	3405.001	2755.938	1351.694	5826	5792	4038.139	4277.573
ENSG00000173917	HOXB2	414	381	2	1	4296	5540	38	24
ENSG00000173918	C1QTNF1	54	48	218.999	261	0	0	2	1
ENSG00000173926	MARCH3	787	622	1910.394	1538.126	801.999	1295	290	402.016
ENSG00000173928	SWSAP1	305.171	374.56	548.815	498.188	365	230.741	241.877	335.74
ENSG00000173930	SLCO4C1	238	156	468.008	255	48	57	610	563
ENSG00000173933	RBM4	9666.544	9075.801	27508.446	19926.553	9008.107	10338.378	22401.059	21260.081
ENSG00000173947	PIFO	215.999	134	524	319	1	13	87	58
ENSG00000173950	XXYLT1	1303	1415.001	3372.154	3057.987	1747	2325.999	1976.999	2753.786
ENSG00000173954	SNURFL	0	0	0	0	0	0	0	0
ENSG00000173960	UBXN2A	2503	2491.142	1118.67	725.01	2735	3014.997	2601.121	2420.771
ENSG00000173966	RP11-18M17.1	0	0	0	1.008	0	0	1.013	0
ENSG00000173976	RAX2	0	0	9	23	0	0	0	0
ENSG00000173988	LRRC63	69	49	1	2	14	39	3	5
ENSG00000173991	TCAP	98	76	174.028	210.032	157	104	63	43
ENSG00000173992	CCS	2060	1916	2703.326	3504.876	1805.001	2153.002	1065.021	1465.001
ENSG00000174004	NRROS	2520.391	2718.923	1179.032	972.642	437	794	3	14
ENSG00000174007	CEP19	306	237.461	153	62	461.057	445.068	314.487	246
ENSG00000174010	KLHL15	1013	717	1689.464	1031	1983	2727	1345	1049.008
ENSG00000174013	FBXO45	2686	2232	1969.452	1144.027	5783.623	6766.577	9041.18	7725.789
ENSG00000174015	SPERT	2	2	2	18	0	0	8	15
ENSG00000174016	FAM46D	0	0	0	2	4	1	1	0
ENSG00000174021	GNG5	5168.798	6407	4032.943	2887.241	4923	4583.925	1350.809	1367.48
ENSG00000174028	FAM3C2	569.593	489.302	0	0	542.409	868.898	679.817	985.018
ENSG00000174032	SLC25A30	1726.999	1758	449.072	274.659	962.999	941	2438.899	2916.144
ENSG00000174038	C9orf131	0	0	0	0	4	15	0	0
ENSG00000174059	CD34	4	6	97	76	0	0	1	0
ENSG00000174080	CTSF	13	5	301	282.994	362	545	796	790.001
ENSG00000174083	PIK3R6	13523	15282.254	273	127.999	2	1	0	0
ENSG00000174093	RP11-1407O15.2	3435.333	3163.593	2127.368	1597.73	2069.089	2431.95	3985.62	3827.189
ENSG00000174099	MSRB3	224.001	190.001	81	41.01	0	5	168.288	220.316
ENSG00000174100	MRPL45	4541.555	4524.822	6660.543	4175.154	5339.691	6472.317	2913.82	2783.466
ENSG00000174106	LEMD3	2526.018	2622	1856.332	1378.33	2718	3563.999	4973.71	4507.601
ENSG00000174109	C16orf91	987	1036	1682.476	1506	1795	1940	1329.001	1683.777
ENSG00000174111	SOCS7	556	506.001	1065.759	960.129	400	413	472	531
ENSG00000174123	TLR10	12847	10411	0	0	0	9	3.195	3
ENSG00000174125	TLR1	1643.026	1230.661	0	2	3.126	16	1	2
ENSG00000174130	TLR6	2770.975	2355.338	9	2	250.874	166.005	11.007	13.005
ENSG00000174132	FAM174A	365	417	354	305	110	155	513	731.003
ENSG00000174136	RGMB	1311.001	1552.999	2637.001	3908.093	0	4	3957.146	3081.999
ENSG00000174137	FAM53A	65	52	305.001	309	124	136.001	70	75
ENSG00000174145	KIAA1239	0	2	6	7	0	0	55	35
ENSG00000174151	CYB561D1	1152	1056.999	1065	1272.08	1000	1423	4910.532	4681
ENSG00000174156	GSTA3	0	0	0	0	0	0	2.023	0
ENSG00000174165	ZDHHC24	1074	1112	1812.539	2096.001	703	975	756	1073
ENSG00000174171	RP11-23P13.6	13	10	1	0	0	0	0	0
ENSG00000174173	TRMT10C	2709	2003	3004.005	2088.006	4441	5719	2877	2627
ENSG00000174175	SELP	0	0	0	0	0	0	0	1
ENSG00000174177	CTU2	2264.999	2870.998	3485.779	3973.989	5203.999	5704.976	841	1352.163
ENSG00000174194	AGAP8	721.563	818.163	678.956	411.766	314.512	871.911	1183.066	1349.274
ENSG00000174196	FAM21D	17.077	20.929	0	5.479	305.841	81.471	219.751	185.624
ENSG00000174197	MGA	4381.001	3693.005	4425.001	2846.047	5294	6363	8285.302	7678.203
ENSG00000174206	C12orf66	1025	794	829.489	653.016	492	525	2087	2093
ENSG00000174225	ARL13A	0	0	0	0	0	0	1	1
ENSG00000174226	SNX31	0	0	37	43	0	1	14	5
ENSG00000174227	PIGG	3527.998	3555.001	5388.559	5547.122	2559.001	3468.001	4698	5164.575
ENSG00000174231	PRPF8	27916.999	33489.322	74841.504	66235.783	16623.006	20968.695	65997.365	82127.041
ENSG00000174233	ADCY6	29	71.001	6806.261	6703.657	103	151	4296.802	6360.465
ENSG00000174236	REP15	0	2	3	4	0	0	39	38
ENSG00000174238	PITPNA	6914	6066.001	8882.377	6999.987	3927.999	4410.001	9661.142	10653.074
ENSG00000174243	DDX23	9194.335	8208	8626.661	7290.194	10333	13107.245	26005.38	31670.453
ENSG00000174255	ZNF80	0	0	0	1.002	0	0	2.006	0
ENSG00000174276	ZNHIT2	840	994	1369	1626.5	1208	1504.304	156	251
ENSG00000174279	EVX2	0	0	0	2	0	0	2	2
ENSG00000174282	ZBTB4	2557.001	2823	2425.396	2881.13	1261	1334	4170.014	4994.319
ENSG00000174292	TNK1	158	93	1613.05	1730	524	700	989.999	1306.611
ENSG00000174306	ZHX3	1527.969	1687	539.614	537.865	1115.96	1400.934	6215.883	7254.989
ENSG00000174307	PHLDA3	2050	2664	3519.17	4607.642	0	0	2119.421	2734.019
ENSG00000174325	DIRC1	0	0	0	0	0	0	0	0
ENSG00000174326	SLC16A11	112	111	45	86	0	0	0	0
ENSG00000174327	SLC16A13	364	419	617	742	57	131	417	580.13
ENSG00000174332	GLIS1	3	2	26	36	0	0	2	1
ENSG00000174339	OR2Y1	0	0	0	2	0	0	0	0
ENSG00000174343	CHRNA9	5	2	311.129	271.004	0	0	4	3
ENSG00000174348	PODN	0	2	40	103	0	0	0	0
ENSG00000174353	STAG3L3	2616.125	2525.873	2763.746	3398.362	4182.424	5170.324	3005.363	3459.668
ENSG00000174358	SLC6A19	0	0	10	17	262	362	20	12
ENSG00000174365	SNHG11	1197	1057.999	1079	1267.001	1087	1080	731.998	801
ENSG00000174368	PMS2P2	209.651	108.622	30.712	18.392	113.163	192.908	236.146	175.026
ENSG00000174370	C11orf45	0	15	124	106	0	0	416.007	422
ENSG00000174371	EXO1	2718	2605.001	1936.997	1100.013	7843.999	10414.049	3134.688	3528.501
ENSG00000174373	RALGAPA1	2035.295	2023.953	1705.736	1130.379	1092.994	1377.861	6478.114	6692.957
ENSG00000174374	WBSCR16	5787.001	6388	4591.966	4869.189	7655	9327	4294.58	5532.596
ENSG00000174384	RP11-313P13.4	330.342	254.306	29.367	32.424	221.362	234.077	185.267	267.912
ENSG00000174403	C20orf166-AS1	0	0	106.011	81	0	1	1.026	0
ENSG00000174405	LIG4	1642	1650	300	218.635	796	1375	1861	1790.008
ENSG00000174407	C20orf166	0	0	0	1.004	4.005	0	0	0
ENSG00000174408	PPIAP24	0	0	0	0	0	0	0	1
ENSG00000174417	TRHR	0	0	0	0	0	0	0	0
ENSG00000174418	RPL35P9	0	1	0	0	0	0	2	0
ENSG00000174428	GTF2IRD2B	945.145	763.331	376.452	390.839	428.034	562.016	3226.747	3173.254
ENSG00000174429	ABRA	0	0	0	0	0	0	1	0
ENSG00000174437	ATP2A2	8993.999	9910	26457.083	25363.48	12361	14907.955	24978.725	27219.213
ENSG00000174442	ZWILCH	2623	2124.014	3940.497	1732.569	4216	5183.054	7325.926	7688.31
ENSG00000174444	RPL4	216722.008	203412.113	148581.452	101163.578	175471.769	236710.64	123602.395	130549.486
ENSG00000174446	SNAPC5	930.888	778.765	807.156	516.772	2590.274	3120.274	1563.479	1819.507
ENSG00000174448	STARD6	2	7	1	2	0	0	4	10
ENSG00000174450	GOLGA6L2	0	0	0	0	0	0	0	0
ENSG00000174453	VWC2L	0	0	1	0	0	1	0	0
ENSG00000174456	C12orf76	783.576	715	1525.105	1101.922	1249	1212.999	1108.137	1102.187
ENSG00000174460	ZCCHC12	2	0	107	86	0	16	26	23
ENSG00000174469	CNTNAP2	0	0	12027.819	8278.87	1	57	676.779	400.165
ENSG00000174473	GALNTL6	0	2	5	19	68	57	60.999	109
ENSG00000174482	LINGO2	0	0	527	254	0	0	2	1
ENSG00000174483	BBS1	1152.001	1208.31	3342.889	3844.109	911	1151	2025.042	1921.243
ENSG00000174485	DENND4A	6905.001	5474.909	481.001	271	2655	3220.001	3728.999	3088.454
ENSG00000174495	AC005017.2	0	0	2	0	0	0	0	0
ENSG00000174498	IGDCC3	0	0	4872.093	7245.101	6	0	256	484.001
ENSG00000174500	GCSAM	10288	8397.999	1	0	0	1	1	1
ENSG00000174501	ANKRD36C	1160.127	933.685	133.029	78.6	848.179	1458.89	1459.681	1496.921
ENSG00000174502	SLC26A9	73	18	2	7	0	0	13	0
ENSG00000174514	MFSD4	188	217.001	51.315	40	51	8.034	98.257	81
ENSG00000174516	PELI3	129	91	774.213	1041.749	278.999	270.001	382.478	561.999
