## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT GM12878_REP2.sorted.bam --OUTPUT GM12878_REP2.markdup.sorted.bam --METRICS_FILE GM12878_REP2.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 04:55:37 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	83723633	0	0	0	63273661	0	0.755744	20823587

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1416.0	0	1	1
1422.0	0	1	1
1423.0	0	3	3
1425.0	0	1	1
1428.0	0	2	2
1432.0	0	1	1
1435.0	0	1	1
1441.0	0	2	2
1442.0	0	1	1
1451.0	0	1	1
1455.0	0	1	1
1466.0	0	1	1
1467.0	0	1	1
1472.0	0	1	1
1475.0	0	1	1
1478.0	0	1	1
1480.0	0	1	1
1482.0	0	1	1
1483.0	0	1	1
1492.0	0	1	1
1495.0	0	1	1
1511.0	0	1	1
1512.0	0	1	1
1513.0	0	1	1
1514.0	0	1	1
1522.0	0	1	1
1526.0	0	1	1
1529.0	0	1	1
1530.0	0	1	1
1532.0	0	1	1
1542.0	0	1	1
1546.0	0	2	2
1549.0	0	1	1
1555.0	0	1	1
1559.0	0	2	2
1562.0	0	1	1
1568.0	0	1	1
1572.0	0	1	1
1574.0	0	1	1
1580.0	0	1	1
1582.0	0	1	1
1583.0	0	1	1
1585.0	0	1	1
1595.0	0	2	2
1596.0	0	1	1
1599.0	0	2	2
1602.0	0	1	1
1604.0	0	1	1
1607.0	0	1	1
1608.0	0	1	1
1619.0	0	1	1
1622.0	0	1	1
1624.0	0	1	1
1627.0	0	1	1
1630.0	0	1	1
1634.0	0	1	1
1635.0	0	1	1
1647.0	0	1	1
1649.0	0	1	1
1655.0	0	1	1
1659.0	0	1	1
1661.0	0	1	1
1674.0	0	1	1
1678.0	0	1	1
1683.0	0	1	1
1684.0	0	1	1
1685.0	0	2	2
1692.0	0	1	1
1693.0	0	1	1
1697.0	0	1	1
1701.0	0	1	1
1715.0	0	2	2
1720.0	0	1	1
1733.0	0	1	1
1738.0	0	1	1
1741.0	0	1	1
1742.0	0	1	1
1746.0	0	1	1
1750.0	0	1	1
1756.0	0	1	1
1759.0	0	1	1
1768.0	0	1	1
1773.0	0	1	1
1777.0	0	1	1
1787.0	0	1	1
1801.0	0	1	1
1807.0	0	2	2
1809.0	0	1	1
1811.0	0	1	1
1819.0	0	1	1
1820.0	0	1	1
1821.0	0	1	1
1826.0	0	1	1
1848.0	0	1	1
1851.0	0	1	1
1852.0	0	1	1
1858.0	0	1	1
1859.0	0	1	1
1869.0	0	1	1
1871.0	0	1	1
1873.0	0	1	1
1874.0	0	1	1
1881.0	0	1	1
1891.0	0	1	1
1897.0	0	1	1
1899.0	0	1	1
1900.0	0	1	1
1902.0	0	1	1
1904.0	0	1	1
1909.0	0	1	1
1914.0	0	1	1
1919.0	0	2	2
1931.0	0	1	1
1932.0	0	1	1
1943.0	0	1	1
1963.0	0	1	1
1965.0	0	1	1
1973.0	0	1	1
1980.0	0	1	1
1986.0	0	1	1
1991.0	0	1	1
1996.0	0	1	1
1998.0	0	1	1
2002.0	0	1	1
2008.0	0	1	1
2009.0	0	1	1
2033.0	0	1	1
2062.0	0	1	1
2064.0	0	1	1
2080.0	0	1	1
2083.0	0	1	1
2086.0	0	1	1
2090.0	0	1	1
2093.0	0	1	1
2099.0	0	1	1
2117.0	0	1	1
2118.0	0	1	1
2129.0	0	1	1
2143.0	0	1	1
2152.0	0	1	1
2159.0	0	1	1
2163.0	0	1	1
2166.0	0	1	1
2177.0	0	1	1
2180.0	0	1	1
2189.0	0	1	1
2193.0	0	1	1
2196.0	0	1	1
2209.0	0	1	1
2239.0	0	1	1
2246.0	0	1	1
2251.0	0	1	1
2271.0	0	1	1
2293.0	0	1	1
2309.0	0	2	2
2317.0	0	1	1
2335.0	0	1	1
2350.0	0	1	1
2370.0	0	1	1
2394.0	0	2	2
2404.0	0	1	1
2406.0	0	1	1
2410.0	0	1	1
2413.0	0	1	1
2424.0	0	1	1
2465.0	0	1	1
2473.0	0	1	1
2483.0	0	1	1
2509.0	0	1	1
2513.0	0	1	1
2516.0	0	1	1
2530.0	0	1	1
2541.0	0	1	1
2551.0	0	1	1
2577.0	0	1	1
2606.0	0	1	1
2608.0	0	1	1
2614.0	0	1	1
2619.0	0	1	1
2630.0	0	2	2
2699.0	0	1	1
2702.0	0	1	1
2771.0	0	1	1
2830.0	0	1	1
2910.0	0	1	1
2930.0	0	1	1
2948.0	0	1	1
2954.0	0	1	1
3002.0	0	1	1
3048.0	0	1	1
3059.0	0	1	1
3076.0	0	1	1
3081.0	0	1	1
3115.0	0	1	1
3131.0	0	1	1
3179.0	0	1	1
3188.0	0	1	1
3223.0	0	1	1
3299.0	0	1	1
3300.0	0	1	1
3331.0	0	1	1
3364.0	0	1	1
3410.0	0	1	1
3448.0	0	1	1
3485.0	0	1	1
3624.0	0	1	1
3642.0	0	1	1
3666.0	0	1	1
3686.0	0	1	1
3745.0	0	1	1
3753.0	0	1	1
3754.0	0	1	1
3839.0	0	1	1
3882.0	0	1	1
3970.0	0	1	1
4082.0	0	1	1
4105.0	0	1	1
4115.0	0	1	1
4129.0	0	1	1
4143.0	0	1	1
4208.0	0	1	1
4245.0	0	1	1
4260.0	0	1	1
4327.0	0	1	1
4328.0	0	1	1
4366.0	0	1	1
4495.0	0	1	1
4501.0	0	1	1
4542.0	0	1	1
4683.0	0	1	1
4993.0	0	1	1
5008.0	0	1	1
5192.0	0	1	1
5309.0	0	1	1
5488.0	0	1	1
5510.0	0	1	1
5589.0	0	1	1
5866.0	0	1	1
6160.0	0	1	1
6194.0	0	1	1
6286.0	0	1	1
6325.0	0	1	1
6372.0	0	1	1
6958.0	0	1	1
6974.0	0	1	1
7297.0	0	1	1
8143.0	0	1	1
8956.0	0	1	1
9370.0	0	1	1
10150.0	0	1	1
10343.0	0	1	1
10694.0	0	1	1
11275.0	0	1	1
12206.0	0	1	1
13573.0	0	1	1
15304.0	0	1	1
16511.0	0	1	1
17077.0	0	1	1
17609.0	0	1	1
18596.0	0	1	1
18915.0	0	1	1
56534.0	0	1	1

