## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT MCF7_REP2.sorted.bam --OUTPUT MCF7_REP2.markdup.sorted.bam --METRICS_FILE MCF7_REP2.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 21 23:03:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	115380431	0	0	0	49079584	0	0.425372	93559192

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
908.0	0	1	1
909.0	0	2	2
910.0	0	2	2
911.0	0	1	1
912.0	0	1	1
913.0	0	1	1
915.0	0	2	2
916.0	0	3	3
917.0	0	1	1
919.0	0	2	2
920.0	0	3	3
921.0	0	1	1
922.0	0	2	2
923.0	0	3	3
924.0	0	1	1
926.0	0	2	2
927.0	0	1	1
929.0	0	5	5
930.0	0	5	5
931.0	0	3	3
932.0	0	2	2
933.0	0	2	2
934.0	0	2	2
935.0	0	2	2
936.0	0	7	7
937.0	0	2	2
938.0	0	2	2
939.0	0	4	4
941.0	0	2	2
942.0	0	2	2
944.0	0	1	1
945.0	0	2	2
946.0	0	1	1
947.0	0	1	1
948.0	0	1	1
950.0	0	2	2
951.0	0	3	3
952.0	0	3	3
953.0	0	3	3
954.0	0	3	3
956.0	0	1	1
958.0	0	1	1
960.0	0	2	2
961.0	0	2	2
965.0	0	1	1
966.0	0	2	2
967.0	0	2	2
969.0	0	1	1
970.0	0	2	2
971.0	0	2	2
972.0	0	1	1
973.0	0	2	2
975.0	0	1	1
976.0	0	1	1
977.0	0	4	4
978.0	0	1	1
979.0	0	1	1
980.0	0	2	2
981.0	0	2	2
984.0	0	1	1
985.0	0	1	1
986.0	0	2	2
987.0	0	1	1
988.0	0	1	1
989.0	0	2	2
991.0	0	1	1
995.0	0	3	3
997.0	0	1	1
998.0	0	2	2
999.0	0	1	1
1000.0	0	1	1
1003.0	0	1	1
1004.0	0	3	3
1005.0	0	1	1
1006.0	0	1	1
1007.0	0	4	4
1008.0	0	1	1
1009.0	0	1	1
1010.0	0	1	1
1011.0	0	1	1
1012.0	0	2	2
1013.0	0	1	1
1014.0	0	1	1
1016.0	0	2	2
1017.0	0	2	2
1018.0	0	1	1
1019.0	0	2	2
1020.0	0	2	2
1024.0	0	2	2
1025.0	0	1	1
1026.0	0	1	1
1027.0	0	3	3
1029.0	0	1	1
1032.0	0	1	1
1034.0	0	2	2
1036.0	0	1	1
1038.0	0	1	1
1040.0	0	2	2
1044.0	0	1	1
1046.0	0	2	2
1047.0	0	2	2
1051.0	0	2	2
1052.0	0	2	2
1053.0	0	1	1
1055.0	0	1	1
1056.0	0	2	2
1057.0	0	1	1
1059.0	0	1	1
1060.0	0	2	2
1061.0	0	1	1
1063.0	0	2	2
1065.0	0	2	2
1066.0	0	1	1
1068.0	0	1	1
1069.0	0	1	1
1070.0	0	1	1
1071.0	0	1	1
1072.0	0	1	1
1073.0	0	1	1
1075.0	0	1	1
1076.0	0	1	1
1078.0	0	1	1
1081.0	0	3	3
1082.0	0	3	3
1086.0	0	4	4
1087.0	0	1	1
1089.0	0	1	1
1092.0	0	2	2
1094.0	0	2	2
1095.0	0	1	1
1096.0	0	2	2
1098.0	0	3	3
1099.0	0	2	2
1100.0	0	2	2
1102.0	0	1	1
1104.0	0	1	1
1106.0	0	1	1
1107.0	0	1	1
1108.0	0	1	1
1109.0	0	1	1
1110.0	0	1	1
1111.0	0	3	3
1113.0	0	1	1
1115.0	0	4	4
1116.0	0	3	3
1117.0	0	2	2
1119.0	0	1	1
1121.0	0	2	2
1122.0	0	1	1
1126.0	0	1	1
1127.0	0	1	1
1128.0	0	1	1
1130.0	0	3	3
1131.0	0	1	1
1133.0	0	3	3
1135.0	0	2	2
1137.0	0	1	1
1140.0	0	1	1
1141.0	0	2	2
1142.0	0	1	1
1144.0	0	1	1
1145.0	0	2	2
1148.0	0	2	2
1152.0	0	1	1
1153.0	0	1	1
1155.0	0	2	2
1158.0	0	1	1
1161.0	0	1	1
1162.0	0	2	2
1163.0	0	3	3
1164.0	0	1	1
1169.0	0	3	3
1171.0	0	1	1
1172.0	0	1	1
1173.0	0	1	1
1174.0	0	1	1
1176.0	0	2	2
1178.0	0	2	2
1179.0	0	1	1
1180.0	0	1	1
1181.0	0	1	1
1183.0	0	1	1
1186.0	0	1	1
1187.0	0	1	1
1190.0	0	1	1
1193.0	0	1	1
1194.0	0	1	1
1196.0	0	1	1
1198.0	0	1	1
1201.0	0	1	1
1202.0	0	2	2
1203.0	0	2	2
1206.0	0	1	1
1207.0	0	2	2
1208.0	0	1	1
1210.0	0	2	2
1211.0	0	1	1
1212.0	0	1	1
1213.0	0	4	4
1215.0	0	1	1
1216.0	0	1	1
1217.0	0	1	1
1218.0	0	1	1
1220.0	0	1	1
1222.0	0	1	1
1224.0	0	1	1
1226.0	0	1	1
1229.0	0	1	1
1232.0	0	1	1
1235.0	0	1	1
1237.0	0	2	2
1240.0	0	1	1
1242.0	0	1	1
1244.0	0	2	2
1246.0	0	1	1
1247.0	0	1	1
1249.0	0	1	1
1250.0	0	1	1
1251.0	0	1	1
1256.0	0	2	2
1257.0	0	1	1
1258.0	0	1	1
1262.0	0	1	1
1263.0	0	1	1
1264.0	0	2	2
1266.0	0	1	1
1268.0	0	1	1
1269.0	0	1	1
1270.0	0	1	1
1271.0	0	1	1
1272.0	0	3	3
1274.0	0	3	3
1279.0	0	1	1
1280.0	0	1	1
1281.0	0	2	2
1282.0	0	1	1
1283.0	0	2	2
1284.0	0	1	1
1285.0	0	1	1
1289.0	0	4	4
1290.0	0	1	1
1291.0	0	1	1
1293.0	0	1	1
1298.0	0	1	1
1300.0	0	1	1
1302.0	0	1	1
1306.0	0	3	3
1307.0	0	1	1
1308.0	0	2	2
1309.0	0	1	1
1311.0	0	2	2
1313.0	0	1	1
1314.0	0	2	2
1315.0	0	1	1
1317.0	0	2	2
1319.0	0	1	1
1321.0	0	1	1
1322.0	0	1	1
1323.0	0	2	2
1324.0	0	2	2
1325.0	0	1	1
1328.0	0	1	1
1329.0	0	3	3
1331.0	0	1	1
1334.0	0	1	1
1337.0	0	2	2
1338.0	0	2	2
1340.0	0	1	1
1341.0	0	1	1
1342.0	0	4	4
1344.0	0	1	1
1345.0	0	1	1
1348.0	0	5	5
1354.0	0	1	1
1356.0	0	1	1
1357.0	0	2	2
1358.0	0	2	2
1360.0	0	1	1
1361.0	0	1	1
1363.0	0	1	1
1367.0	0	1	1
1368.0	0	1	1
1369.0	0	1	1
1370.0	0	1	1
1372.0	0	1	1
1373.0	0	2	2
1379.0	0	1	1
1382.0	0	1	1
1383.0	0	1	1
1384.0	0	1	1
1385.0	0	1	1
1387.0	0	1	1
1389.0	0	1	1
1393.0	0	1	1
1396.0	0	1	1
1398.0	0	1	1
1399.0	0	1	1
1400.0	0	1	1
1405.0	0	2	2
1408.0	0	1	1
1410.0	0	1	1
1412.0	0	1	1
1413.0	0	1	1
1414.0	0	3	3
1418.0	0	1	1
1420.0	0	1	1
1424.0	0	1	1
1425.0	0	1	1
1426.0	0	1	1
1427.0	0	1	1
1428.0	0	1	1
1429.0	0	2	2
1434.0	0	1	1
1443.0	0	1	1
1450.0	0	1	1
1451.0	0	3	3
1455.0	0	1	1
1457.0	0	1	1
1458.0	0	1	1
1460.0	0	1	1
1463.0	0	2	2
1464.0	0	1	1
1468.0	0	1	1
1472.0	0	1	1
1473.0	0	1	1
1474.0	0	1	1
1475.0	0	1	1
1476.0	0	1	1
1479.0	0	1	1
1483.0	0	1	1
1485.0	0	1	1
1486.0	0	1	1
1487.0	0	1	1
1489.0	0	1	1
1490.0	0	1	1
1495.0	0	2	2
1499.0	0	1	1
1501.0	0	1	1
1502.0	0	1	1
1505.0	0	2	2
1506.0	0	1	1
1509.0	0	1	1
1512.0	0	2	2
1513.0	0	1	1
1514.0	0	2	2
1518.0	0	1	1
1519.0	0	1	1
1523.0	0	1	1
1530.0	0	1	1
1531.0	0	2	2
1533.0	0	1	1
1534.0	0	1	1
1535.0	0	1	1
1536.0	0	1	1
1537.0	0	1	1
1538.0	0	2	2
1540.0	0	1	1
1541.0	0	1	1
1542.0	0	2	2
1543.0	0	1	1
1549.0	0	2	2
1551.0	0	1	1
1552.0	0	2	2
1553.0	0	1	1
1554.0	0	2	2
1561.0	0	1	1
1562.0	0	1	1
1564.0	0	1	1
1565.0	0	1	1
1571.0	0	1	1
1573.0	0	1	1
1577.0	0	1	1
1578.0	0	1	1
1580.0	0	1	1
1588.0	0	1	1
1598.0	0	2	2
1599.0	0	1	1
1600.0	0	1	1
1605.0	0	1	1
1606.0	0	1	1
1607.0	0	1	1
1608.0	0	1	1
1615.0	0	1	1
1617.0	0	1	1
1620.0	0	1	1
1622.0	0	1	1
1631.0	0	1	1
1639.0	0	2	2
1643.0	0	1	1
1645.0	0	1	1
1649.0	0	2	2
1655.0	0	1	1
1659.0	0	1	1
1661.0	0	1	1
1667.0	0	1	1
1668.0	0	2	2
1670.0	0	2	2
1677.0	0	1	1
1679.0	0	2	2
1681.0	0	2	2
1682.0	0	1	1
1685.0	0	1	1
1694.0	0	2	2
1695.0	0	1	1
1705.0	0	1	1
1707.0	0	1	1
1714.0	0	1	1
1715.0	0	1	1
1727.0	0	1	1
1729.0	0	1	1
1730.0	0	3	3
1739.0	0	1	1
1741.0	0	1	1
1742.0	0	1	1
1746.0	0	1	1
1747.0	0	1	1
1749.0	0	1	1
1751.0	0	1	1
1756.0	0	1	1
1760.0	0	1	1
1765.0	0	1	1
1768.0	0	1	1
1772.0	0	1	1
1773.0	0	1	1
1775.0	0	1	1
1776.0	0	1	1
1781.0	0	2	2
1783.0	0	1	1
1787.0	0	1	1
1788.0	0	1	1
1799.0	0	1	1
1801.0	0	2	2
1802.0	0	1	1
1815.0	0	1	1
1820.0	0	2	2
1821.0	0	2	2
1823.0	0	1	1
1826.0	0	1	1
1828.0	0	1	1
1833.0	0	1	1
1838.0	0	2	2
1839.0	0	1	1
1842.0	0	1	1
1843.0	0	1	1
1847.0	0	1	1
1849.0	0	1	1
1851.0	0	1	1
1857.0	0	1	1
1858.0	0	1	1
1860.0	0	1	1
1863.0	0	1	1
1866.0	0	1	1
1871.0	0	1	1
1873.0	0	1	1
1882.0	0	1	1
1885.0	0	1	1
1887.0	0	1	1
1892.0	0	1	1
1893.0	0	1	1
1897.0	0	1	1
1898.0	0	1	1
1902.0	0	1	1
1903.0	0	1	1
1905.0	0	1	1
1907.0	0	1	1
1911.0	0	2	2
1912.0	0	1	1
1915.0	0	1	1
1921.0	0	1	1
1925.0	0	1	1
1927.0	0	1	1
1929.0	0	1	1
1930.0	0	2	2
1937.0	0	1	1
1943.0	0	1	1
1944.0	0	1	1
1945.0	0	1	1
1951.0	0	1	1
1957.0	0	1	1
1958.0	0	1	1
1962.0	0	1	1
1965.0	0	1	1
1966.0	0	1	1
1971.0	0	1	1
1976.0	0	1	1
1982.0	0	1	1
1985.0	0	1	1
1988.0	0	1	1
1990.0	0	1	1
1998.0	0	1	1
2004.0	0	1	1
2015.0	0	2	2
2026.0	0	1	1
2030.0	0	2	2
2031.0	0	1	1
2032.0	0	1	1
2035.0	0	1	1
2041.0	0	1	1
2043.0	0	1	1
2052.0	0	1	1
2064.0	0	1	1
2066.0	0	1	1
2067.0	0	1	1
2079.0	0	1	1
2093.0	0	1	1
2101.0	0	1	1
2103.0	0	1	1
2104.0	0	1	1
2111.0	0	1	1
2114.0	0	1	1
2116.0	0	1	1
2117.0	0	1	1
2120.0	0	1	1
2125.0	0	1	1
2127.0	0	1	1
2129.0	0	1	1
2133.0	0	1	1
2139.0	0	1	1
2140.0	0	1	1
2150.0	0	1	1
2156.0	0	1	1
2161.0	0	1	1
2166.0	0	1	1
2167.0	0	1	1
2173.0	0	1	1
2175.0	0	1	1
2183.0	0	1	1
2185.0	0	2	2
2194.0	0	1	1
2199.0	0	1	1
2207.0	0	1	1
2217.0	0	1	1
2231.0	0	1	1
2232.0	0	1	1
2237.0	0	1	1
2239.0	0	1	1
2251.0	0	1	1
2254.0	0	1	1
2255.0	0	1	1
2259.0	0	1	1
2264.0	0	1	1
2269.0	0	1	1
2273.0	0	1	1
2275.0	0	1	1
2276.0	0	1	1
2281.0	0	1	1
2288.0	0	1	1
2307.0	0	1	1
2326.0	0	1	1
2350.0	0	1	1
2358.0	0	1	1
2364.0	0	2	2
2369.0	0	1	1
2373.0	0	2	2
2378.0	0	2	2
2381.0	0	1	1
2387.0	0	2	2
2395.0	0	1	1
2401.0	0	1	1
2410.0	0	1	1
2422.0	0	1	1
2431.0	0	1	1
2435.0	0	1	1
2445.0	0	1	1
2454.0	0	1	1
2456.0	0	1	1
2461.0	0	1	1
2479.0	0	1	1
2491.0	0	2	2
2492.0	0	1	1
2499.0	0	1	1
2515.0	0	1	1
2529.0	0	2	2
2535.0	0	1	1
2539.0	0	1	1
2555.0	0	2	2
2567.0	0	1	1
2569.0	0	1	1
2572.0	0	1	1
2619.0	0	1	1
2623.0	0	1	1
2624.0	0	1	1
2634.0	0	1	1
2684.0	0	1	1
2688.0	0	1	1
2691.0	0	1	1
2699.0	0	2	2
2722.0	0	1	1
2725.0	0	1	1
2734.0	0	1	1
2743.0	0	1	1
2755.0	0	1	1
2765.0	0	1	1
2766.0	0	1	1
2767.0	0	1	1
2798.0	0	1	1
2825.0	0	1	1
2826.0	0	1	1
2845.0	0	1	1
2852.0	0	1	1
2873.0	0	2	2
2874.0	0	1	1
2882.0	0	1	1
2900.0	0	1	1
2913.0	0	1	1
2914.0	0	1	1
2917.0	0	1	1
2943.0	0	2	2
2950.0	0	1	1
2959.0	0	1	1
2960.0	0	1	1
2970.0	0	1	1
2972.0	0	1	1
2981.0	0	1	1
2986.0	0	1	1
2990.0	0	1	1
3004.0	0	1	1
3016.0	0	1	1
3082.0	0	1	1
3171.0	0	1	1
3202.0	0	1	1
3226.0	0	1	1
3256.0	0	1	1
3288.0	0	1	1
3296.0	0	1	1
3340.0	0	1	1
3354.0	0	1	1
3360.0	0	1	1
3395.0	0	1	1
3405.0	0	1	1
3425.0	0	1	1
3442.0	0	1	1
3448.0	0	1	1
3453.0	0	1	1
3466.0	0	1	1
3479.0	0	1	1
3480.0	0	1	1
3488.0	0	1	1
3513.0	0	1	1
3556.0	0	1	1
3574.0	0	1	1
3615.0	0	1	1
3617.0	0	1	1
3619.0	0	1	1
3630.0	0	1	1
3645.0	0	1	1
3648.0	0	1	1
3658.0	0	1	1
3670.0	0	1	1
3677.0	0	1	1
3682.0	0	1	1
3696.0	0	1	1
3698.0	0	1	1
3742.0	0	1	1
3754.0	0	1	1
3756.0	0	1	1
3785.0	0	1	1
3826.0	0	1	1
3835.0	0	1	1
3934.0	0	1	1
3952.0	0	1	1
3972.0	0	1	1
3991.0	0	1	1
4065.0	0	1	1
4070.0	0	1	1
4111.0	0	1	1
4140.0	0	1	1
4143.0	0	2	2
4189.0	0	1	1
4239.0	0	1	1
4316.0	0	1	1
4346.0	0	1	1
4362.0	0	1	1
4374.0	0	1	1
4398.0	0	1	1
4440.0	0	1	1
4460.0	0	1	1
4468.0	0	1	1
4570.0	0	1	1
4607.0	0	1	1
4612.0	0	1	1
4646.0	0	1	1
4659.0	0	1	1
4742.0	0	1	1
4779.0	0	1	1
5053.0	0	1	1
5079.0	0	1	1
5213.0	0	1	1
5222.0	0	1	1
5273.0	0	1	1
5301.0	0	1	1
5469.0	0	1	1
5488.0	0	1	1
5511.0	0	1	1
5847.0	0	1	1
5951.0	0	1	1
6020.0	0	1	1
6394.0	0	1	1
6526.0	0	1	1
6590.0	0	1	1
6681.0	0	1	1
6742.0	0	1	1
6839.0	0	1	1
7661.0	0	1	1
7729.0	0	1	1
8175.0	0	1	1
8264.0	0	1	1
8506.0	0	1	1
8991.0	0	1	1
9001.0	0	1	1
9039.0	0	1	1
9311.0	0	1	1
9549.0	0	1	1
9614.0	0	1	1
9933.0	0	1	1
10205.0	0	1	1
10321.0	0	1	1
10717.0	0	1	1
10869.0	0	1	1
11584.0	0	1	1
11787.0	0	1	1
12807.0	0	1	1
12818.0	0	1	1
13541.0	0	1	1
13796.0	0	1	1
13811.0	0	1	1
16704.0	0	1	1
27736.0	0	1	1
33868.0	0	1	1
35488.0	0	1	1
43197.0	0	1	1

