## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT H1_REP1.sorted.bam --OUTPUT H1_REP1.markdup.sorted.bam --METRICS_FILE H1_REP1.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 05:25:16 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	111710886	0	0	0	55780981	0	0.499333	70256251

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1167.0	0	1	1
1168.0	0	3	3
1172.0	0	1	1
1173.0	0	2	2
1175.0	0	1	1
1176.0	0	2	2
1177.0	0	3	3
1178.0	0	2	2
1179.0	0	2	2
1180.0	0	3	3
1181.0	0	1	1
1183.0	0	2	2
1184.0	0	3	3
1185.0	0	1	1
1186.0	0	2	2
1187.0	0	1	1
1188.0	0	3	3
1189.0	0	2	2
1190.0	0	1	1
1191.0	0	3	3
1192.0	0	1	1
1194.0	0	1	1
1195.0	0	3	3
1196.0	0	2	2
1197.0	0	1	1
1198.0	0	1	1
1200.0	0	1	1
1201.0	0	4	4
1202.0	0	2	2
1203.0	0	1	1
1204.0	0	1	1
1205.0	0	2	2
1206.0	0	1	1
1207.0	0	2	2
1208.0	0	3	3
1209.0	0	1	1
1210.0	0	2	2
1211.0	0	1	1
1212.0	0	1	1
1214.0	0	1	1
1215.0	0	1	1
1216.0	0	1	1
1217.0	0	2	2
1218.0	0	1	1
1219.0	0	1	1
1220.0	0	1	1
1221.0	0	3	3
1224.0	0	2	2
1225.0	0	2	2
1227.0	0	3	3
1229.0	0	3	3
1230.0	0	2	2
1231.0	0	4	4
1233.0	0	2	2
1235.0	0	2	2
1239.0	0	1	1
1240.0	0	2	2
1241.0	0	3	3
1242.0	0	2	2
1244.0	0	1	1
1245.0	0	4	4
1249.0	0	1	1
1251.0	0	3	3
1252.0	0	2	2
1253.0	0	1	1
1254.0	0	1	1
1256.0	0	3	3
1257.0	0	1	1
1258.0	0	1	1
1264.0	0	1	1
1265.0	0	2	2
1266.0	0	1	1
1267.0	0	1	1
1268.0	0	1	1
1270.0	0	4	4
1271.0	0	1	1
1272.0	0	3	3
1273.0	0	1	1
1274.0	0	1	1
1275.0	0	1	1
1276.0	0	1	1
1277.0	0	2	2
1279.0	0	1	1
1283.0	0	2	2
1285.0	0	3	3
1286.0	0	1	1
1287.0	0	2	2
1288.0	0	1	1
1289.0	0	3	3
1290.0	0	1	1
1291.0	0	2	2
1292.0	0	1	1
1301.0	0	1	1
1302.0	0	4	4
1303.0	0	3	3
1304.0	0	1	1
1305.0	0	1	1
1308.0	0	1	1
1309.0	0	3	3
1312.0	0	1	1
1313.0	0	1	1
1319.0	0	2	2
1322.0	0	1	1
1323.0	0	2	2
1324.0	0	1	1
1326.0	0	2	2
1327.0	0	3	3
1328.0	0	1	1
1329.0	0	1	1
1330.0	0	2	2
1331.0	0	1	1
1332.0	0	1	1
1334.0	0	3	3
1335.0	0	1	1
1336.0	0	1	1
1338.0	0	1	1
1339.0	0	1	1
1341.0	0	1	1
1343.0	0	3	3
1344.0	0	5	5
1346.0	0	1	1
1349.0	0	1	1
1350.0	0	2	2
1351.0	0	1	1
1353.0	0	2	2
1354.0	0	4	4
1359.0	0	1	1
1360.0	0	2	2
1361.0	0	1	1
1362.0	0	1	1
1365.0	0	4	4
1366.0	0	2	2
1367.0	0	1	1
1368.0	0	1	1
1370.0	0	3	3
1371.0	0	2	2
1372.0	0	1	1
1373.0	0	2	2
1378.0	0	1	1
1382.0	0	1	1
1383.0	0	3	3
1387.0	0	1	1
1388.0	0	1	1
1389.0	0	2	2
1390.0	0	2	2
1391.0	0	1	1
1394.0	0	1	1
1395.0	0	4	4
1397.0	0	2	2
1399.0	0	1	1
1400.0	0	2	2
1403.0	0	1	1
1405.0	0	1	1
1406.0	0	2	2
1409.0	0	2	2
1410.0	0	1	1
1411.0	0	1	1
1412.0	0	1	1
1413.0	0	1	1
1415.0	0	1	1
1416.0	0	1	1
1417.0	0	1	1
1418.0	0	1	1
1419.0	0	2	2
1420.0	0	1	1
1421.0	0	1	1
1422.0	0	1	1
1423.0	0	1	1
1427.0	0	2	2
1429.0	0	1	1
1430.0	0	2	2
1436.0	0	2	2
1437.0	0	2	2
1438.0	0	2	2
1441.0	0	1	1
1444.0	0	2	2
1451.0	0	1	1
1457.0	0	1	1
1458.0	0	1	1
1459.0	0	3	3
1460.0	0	1	1
1463.0	0	1	1
1466.0	0	2	2
1468.0	0	2	2
1470.0	0	2	2
1472.0	0	2	2
1473.0	0	1	1
1475.0	0	1	1
1476.0	0	1	1
1479.0	0	1	1
1480.0	0	1	1
1481.0	0	1	1
1483.0	0	1	1
1487.0	0	2	2
1488.0	0	1	1
1489.0	0	3	3
1490.0	0	2	2
1491.0	0	1	1
1492.0	0	1	1
1494.0	0	1	1
1495.0	0	2	2
1496.0	0	1	1
1500.0	0	1	1
1501.0	0	2	2
1505.0	0	2	2
1506.0	0	1	1
1510.0	0	2	2
1511.0	0	1	1
1512.0	0	1	1
1516.0	0	2	2
1517.0	0	1	1
1519.0	0	1	1
1520.0	0	1	1
1521.0	0	2	2
1525.0	0	1	1
1528.0	0	1	1
1529.0	0	1	1
1530.0	0	2	2
1531.0	0	1	1
1533.0	0	1	1
1534.0	0	1	1
1536.0	0	1	1
1538.0	0	1	1
1540.0	0	1	1
1549.0	0	1	1
1552.0	0	2	2
1556.0	0	1	1
1559.0	0	2	2
1563.0	0	1	1
1564.0	0	3	3
1567.0	0	1	1
1568.0	0	3	3
1569.0	0	2	2
1570.0	0	1	1
1572.0	0	1	1
1573.0	0	1	1
1574.0	0	3	3
1583.0	0	1	1
1585.0	0	1	1
1587.0	0	2	2
1591.0	0	1	1
1592.0	0	1	1
1594.0	0	1	1
1595.0	0	1	1
1596.0	0	1	1
1600.0	0	1	1
1601.0	0	2	2
1604.0	0	1	1
1605.0	0	2	2
1606.0	0	1	1
1607.0	0	2	2
1612.0	0	1	1
1614.0	0	1	1
1616.0	0	1	1
1620.0	0	1	1
1625.0	0	1	1
1627.0	0	1	1
1628.0	0	1	1
1633.0	0	1	1
1635.0	0	1	1
1636.0	0	1	1
1637.0	0	1	1
1638.0	0	1	1
1641.0	0	1	1
1642.0	0	1	1
1645.0	0	1	1
1648.0	0	1	1
1650.0	0	1	1
1651.0	0	2	2
1659.0	0	1	1
1661.0	0	1	1
1662.0	0	1	1
1665.0	0	1	1
1671.0	0	2	2
1675.0	0	1	1
1677.0	0	1	1
1678.0	0	2	2
1679.0	0	1	1
1681.0	0	1	1
1685.0	0	1	1
1690.0	0	1	1
1692.0	0	1	1
1694.0	0	1	1
1698.0	0	1	1
1699.0	0	1	1
1700.0	0	1	1
1704.0	0	1	1
1707.0	0	1	1
1712.0	0	1	1
1713.0	0	1	1
1714.0	0	2	2
1716.0	0	1	1
1718.0	0	1	1
1720.0	0	1	1
1723.0	0	1	1
1725.0	0	1	1
1728.0	0	1	1
1730.0	0	1	1
1731.0	0	1	1
1734.0	0	2	2
1735.0	0	1	1
1736.0	0	2	2
1738.0	0	1	1
1740.0	0	1	1
1742.0	0	2	2
1744.0	0	2	2
1746.0	0	1	1
1749.0	0	1	1
1751.0	0	1	1
1752.0	0	1	1
1756.0	0	1	1
1763.0	0	1	1
1764.0	0	1	1
1767.0	0	2	2
1777.0	0	1	1
1779.0	0	1	1
1781.0	0	1	1
1784.0	0	1	1
1789.0	0	1	1
1790.0	0	1	1
1791.0	0	1	1
1796.0	0	1	1
1799.0	0	2	2
1802.0	0	1	1
1804.0	0	1	1
1805.0	0	2	2
1811.0	0	4	4
1815.0	0	1	1
1816.0	0	1	1
1823.0	0	1	1
1824.0	0	1	1
1831.0	0	1	1
1835.0	0	1	1
1837.0	0	1	1
1842.0	0	1	1
1849.0	0	1	1
1850.0	0	1	1
1868.0	0	1	1
1869.0	0	1	1
1870.0	0	1	1
1884.0	0	1	1
1890.0	0	1	1
1891.0	0	1	1
1896.0	0	1	1
1898.0	0	1	1
1900.0	0	1	1
1903.0	0	1	1
1909.0	0	2	2
1911.0	0	1	1
1914.0	0	2	2
1916.0	0	2	2
1930.0	0	1	1
1935.0	0	1	1
1936.0	0	1	1
1938.0	0	1	1
1939.0	0	1	1
1941.0	0	2	2
1946.0	0	1	1
1947.0	0	1	1
1952.0	0	2	2
1953.0	0	1	1
1959.0	0	1	1
1961.0	0	2	2
1967.0	0	1	1
1969.0	0	1	1
1970.0	0	1	1
1974.0	0	1	1
1975.0	0	1	1
1980.0	0	1	1
1987.0	0	2	2
1995.0	0	1	1
1996.0	0	1	1
2003.0	0	2	2
2009.0	0	1	1
2017.0	0	1	1
2023.0	0	1	1
2028.0	0	1	1
2034.0	0	1	1
2046.0	0	1	1
2050.0	0	1	1
2065.0	0	2	2
2073.0	0	1	1
2081.0	0	1	1
2082.0	0	1	1
2083.0	0	1	1
2089.0	0	2	2
2095.0	0	1	1
2096.0	0	1	1
2098.0	0	1	1
2103.0	0	1	1
2119.0	0	1	1
2120.0	0	1	1
2123.0	0	1	1
2128.0	0	1	1
2135.0	0	1	1
2136.0	0	1	1
2139.0	0	2	2
2140.0	0	1	1
2149.0	0	2	2
2151.0	0	1	1
2157.0	0	1	1
2160.0	0	1	1
2173.0	0	1	1
2186.0	0	2	2
2187.0	0	2	2
2192.0	0	1	1
2198.0	0	1	1
2204.0	0	1	1
2205.0	0	1	1
2207.0	0	1	1
2214.0	0	1	1
2217.0	0	1	1
2224.0	0	2	2
2233.0	0	1	1
2234.0	0	2	2
2249.0	0	1	1
2270.0	0	1	1
2271.0	0	1	1
2276.0	0	1	1
2278.0	0	1	1
2287.0	0	1	1
2292.0	0	1	1
2296.0	0	1	1
2299.0	0	1	1
2302.0	0	1	1
2313.0	0	1	1
2315.0	0	1	1
2333.0	0	1	1
2335.0	0	1	1
2344.0	0	1	1
2345.0	0	1	1
2350.0	0	1	1
2354.0	0	1	1
2358.0	0	1	1
2370.0	0	3	3
2377.0	0	1	1
2378.0	0	1	1
2398.0	0	1	1
2406.0	0	1	1
2418.0	0	1	1
2419.0	0	1	1
2421.0	0	1	1
2432.0	0	1	1
2435.0	0	1	1
2437.0	0	1	1
2451.0	0	1	1
2453.0	0	1	1
2454.0	0	1	1
2457.0	0	1	1
2459.0	0	1	1
2470.0	0	1	1
2477.0	0	1	1
2492.0	0	1	1
2494.0	0	1	1
2497.0	0	1	1
2511.0	0	1	1
2526.0	0	1	1
2541.0	0	1	1
2560.0	0	1	1
2564.0	0	1	1
2569.0	0	1	1
2570.0	0	2	2
2571.0	0	1	1
2572.0	0	1	1
2574.0	0	1	1
2576.0	0	1	1
2585.0	0	1	1
2589.0	0	1	1
2596.0	0	2	2
2611.0	0	1	1
2614.0	0	1	1
2626.0	0	1	1
2638.0	0	1	1
2639.0	0	1	1
2642.0	0	1	1
2652.0	0	1	1
2661.0	0	1	1
2663.0	0	1	1
2678.0	0	1	1
2686.0	0	2	2
2692.0	0	1	1
2707.0	0	1	1
2724.0	0	1	1
2726.0	0	1	1
2734.0	0	1	1
2738.0	0	1	1
2740.0	0	1	1
2741.0	0	1	1
2746.0	0	1	1
2750.0	0	1	1
2751.0	0	1	1
2754.0	0	1	1
2771.0	0	1	1
2785.0	0	1	1
2786.0	0	1	1
2787.0	0	1	1
2794.0	0	1	1
2801.0	0	1	1
2804.0	0	1	1
2810.0	0	1	1
2814.0	0	1	1
2835.0	0	1	1
2841.0	0	1	1
2845.0	0	1	1
2861.0	0	1	1
2907.0	0	1	1
2908.0	0	1	1
2928.0	0	1	1
2930.0	0	1	1
2959.0	0	1	1
2963.0	0	1	1
2968.0	0	1	1
2979.0	0	1	1
2983.0	0	1	1
2992.0	0	1	1
3011.0	0	2	2
3017.0	0	1	1
3024.0	0	1	1
3026.0	0	1	1
3027.0	0	1	1
3058.0	0	1	1
3068.0	0	1	1
3077.0	0	1	1
3084.0	0	1	1
3116.0	0	1	1
3122.0	0	1	1
3154.0	0	1	1
3158.0	0	1	1
3177.0	0	1	1
3178.0	0	1	1
3191.0	0	1	1
3195.0	0	1	1
3208.0	0	1	1
3212.0	0	1	1
3232.0	0	1	1
3244.0	0	1	1
3246.0	0	1	1
3255.0	0	1	1
3283.0	0	2	2
3293.0	0	1	1
3295.0	0	1	1
3326.0	0	1	1
3333.0	0	1	1
3337.0	0	1	1
3348.0	0	1	1
3353.0	0	1	1
3366.0	0	1	1
3376.0	0	1	1
3404.0	0	1	1
3408.0	0	1	1
3437.0	0	1	1
3441.0	0	1	1
3451.0	0	1	1
3458.0	0	1	1
3476.0	0	1	1
3490.0	0	1	1
3498.0	0	1	1
3508.0	0	1	1
3519.0	0	1	1
3524.0	0	2	2
3532.0	0	1	1
3537.0	0	1	1
3562.0	0	1	1
3574.0	0	1	1
3583.0	0	1	1
3590.0	0	2	2
3602.0	0	1	1
3616.0	0	1	1
3646.0	0	1	1
3654.0	0	1	1
3656.0	0	1	1
3663.0	0	1	1
3669.0	0	1	1
3704.0	0	1	1
3706.0	0	1	1
3721.0	0	1	1
3726.0	0	1	1
3759.0	0	1	1
3761.0	0	1	1
3771.0	0	1	1
3772.0	0	1	1
3777.0	0	1	1
3785.0	0	1	1
3811.0	0	1	1
3840.0	0	2	2
3869.0	0	1	1
3899.0	0	1	1
3910.0	0	1	1
3913.0	0	1	1
3934.0	0	1	1
3938.0	0	1	1
3974.0	0	1	1
3978.0	0	1	1
4001.0	0	1	1
4033.0	0	1	1
4036.0	0	1	1
4045.0	0	1	1
4068.0	0	1	1
4137.0	0	1	1
4161.0	0	1	1
4193.0	0	1	1
4197.0	0	1	1
4202.0	0	1	1
4220.0	0	1	1
4231.0	0	1	1
4239.0	0	1	1
4242.0	0	1	1
4268.0	0	1	1
4277.0	0	1	1
4327.0	0	1	1
4334.0	0	1	1
4356.0	0	1	1
4360.0	0	1	1
4371.0	0	1	1
4538.0	0	1	1
4559.0	0	1	1
4631.0	0	1	1
4722.0	0	1	1
4937.0	0	1	1
5277.0	0	1	1
5341.0	0	1	1
5634.0	0	1	1
5689.0	0	1	1
5906.0	0	1	1
6012.0	0	1	1
6093.0	0	1	1
6231.0	0	1	1
6276.0	0	1	1
6307.0	0	1	1
6446.0	0	1	1
6633.0	0	1	1
6780.0	0	1	1
6918.0	0	1	1
7050.0	0	1	1
7096.0	0	1	1
7123.0	0	1	1
7517.0	0	1	1
8871.0	0	1	1
8902.0	0	1	1
8995.0	0	1	1
9325.0	0	1	1
9904.0	0	1	1
10512.0	0	1	1
11122.0	0	1	1
11210.0	0	1	1
11374.0	0	1	1
15032.0	0	1	1
15051.0	0	1	1
15439.0	0	1	1
18109.0	0	1	1

