task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
127	4e/f608de	2182753	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (K562_REP2)	COMPLETED	0	2026-03-22 10:37:27.906	3.2s	2s	159.7%	69.2 MB	1 GB	122.8 MB	3.7 MB
128	02/580999	2183139	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (K562_REP2)	COMPLETED	0	2026-03-22 10:37:31.155	2m 55s	2m 55s	101.3%	126.8 MB	1.1 GB	11.6 GB	65 MB
133	eb/69542f	2185696	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (MCF7_REP1)	COMPLETED	0	2026-03-22 10:40:26.435	11m 53s	11m 52s	99.6%	28.4 GB	29.4 GB	13.3 GB	4.6 MB
132	3d/c7bdaf	2192745	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (MCF7_REP1)	COMPLETED	0	2026-03-22 10:52:19.805	5m 51s	5m 50s	100.3%	47.9 MB	1 GB	13.3 GB	3.7 MB
134	a4/cddfb2	2197173	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (MCF7_REP1)	COMPLETED	0	2026-03-22 10:58:11.179	2.8s	2s	172.5%	68.9 MB	1 GB	89.6 MB	3.7 MB
131	6a/0406c5	2197509	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (MCF7_REP1)	COMPLETED	0	2026-03-22 10:58:13.947	44.8s	44s	104.9%	899.9 MB	1.9 GB	281.2 MB	66.3 MB
135	de/ee6917	2198665	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (MCF7_REP1)	COMPLETED	0	2026-03-22 10:58:58.773	4m 55s	4m 54s	100.8%	133.8 MB	1.1 GB	13.4 GB	92.5 MB
136	10/128775	2202544	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (MCF7_REP1)	COMPLETED	0	2026-03-22 11:03:53.835	5m 47s	5m 46s	100.7%	2.5 GB	3.5 GB	13.4 GB	3.7 MB
137	2a/e8d779	2207034	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (MCF7_REP1)	COMPLETED	0	2026-03-22 11:09:40.598	8m 3s	8m 2s	100.4%	1.1 GB	2.1 GB	13.6 GB	3.7 MB
138	7c/ca35f6	2212897	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (K562_REP1)	COMPLETED	0	2026-03-22 11:17:43.571	9m 23s	9m 21s	105.1%	5.8 GB	7 GB	18.8 GB	1.1 GB
152	67/a19d16	2222620	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (MCF7_REP2)	COMPLETED	0	2026-03-22 11:27:06.813	1.1s	0ms	60.6%	10.2 MB	20.8 MB	26.9 MB	2.8 KB
139	5b/9134cb	2222584	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (K562_REP1)	COMPLETED	0	2026-03-22 11:27:06.790	1m 7s	1m 6s	148.9%	27.8 MB	220.9 MB	9.1 GB	3.4 MB
148	ad/e06bf5	2228245	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (H1_REP2)	COMPLETED	0	2026-03-22 11:28:13.701	1m 17s	1m 16s	143.8%	34.9 MB	220.9 MB	9.6 GB	3.6 MB
155	9f/161c9a	2232221	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_REP2)	COMPLETED	0	2026-03-22 11:29:30.739	1m 16s	1m 15s	145.7%	30 MB	220.9 MB	9.6 GB	3.6 MB
161	5b/458394	2236081	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (H1_REP1)	COMPLETED	0	2026-03-22 11:30:46.269	1m 41s	1m 41s	135.7%	39.8 MB	220.9 MB	12.1 GB	3.9 MB
143	90/b30553	2222593	NFCORE_RNASEQ:RNASEQ:DUPRADAR (K562_REP1)	COMPLETED	0	2026-03-22 11:27:06.800	18m 19s	18m 18s	86.9%	482 MB	1.7 GB	52.7 GB	10.5 GB
173	96/d39576	2266110	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (K562_REP2)	COMPLETED	0	2026-03-22 11:45:25.557	915ms	1s	80.6%	11 MB	21.3 MB	26.9 MB	2.8 KB
174	14/e3e8bc	2266400	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (MCF7_REP1)	COMPLETED	0	2026-03-22 11:45:26.478	773ms	1s	82.2%	10 MB	20.8 MB	26.9 MB	2.8 KB
156	69/ac6aef	2223449	NFCORE_RNASEQ:RNASEQ:DUPRADAR (GM12878_REP2)	COMPLETED	0	2026-03-22 11:27:07.952	20m 2s	20m 1s	87.4%	495 MB	1.7 GB	60 GB	14.8 GB
167	ca/c4d029	2267579	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_REP1)	COMPLETED	0	2026-03-22 11:47:09.831	1m 27s	1m 26s	129.9%	29.9 MB	220.9 MB	9.5 GB	3.6 MB
145	3b/2db0d1	2222602	NFCORE_RNASEQ:RNASEQ:DUPRADAR (H1_REP2)	COMPLETED	0	2026-03-22 11:27:06.804	22m 12s	22m 11s	90.9%	509.5 MB	1.7 GB	71.9 GB	23.5 GB
219	ae/1f8531	2269711	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_REP2)	COMPLETED	0	2026-03-22 11:48:37.836	1m 58s	1m 58s	103.4%	6.6 MB	220.9 MB	9.6 GB	5.4 KB
214	3c/63c432	2269717	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (MCF7_REP2)	COMPLETED	0	2026-03-22 11:48:37.843	2m 30s	2m 29s	104.5%	6.4 MB	220.9 MB	12.5 GB	5.4 KB
216	eb/3cbf6c	2271939	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (MCF7_REP1)	COMPLETED	0	2026-03-22 11:49:18.778	2m 47s	2m 46s	96.2%	6.6 MB	220.9 MB	13.3 GB	5.4 KB
166	a5/dfd373	2241056	NFCORE_RNASEQ:RNASEQ:DUPRADAR (GM12878_REP1)	COMPLETED	0	2026-03-22 11:32:27.702	20m 33s	20m 32s	85.2%	490.9 MB	1.7 GB	56.8 GB	12.6 GB
218	31/968279	2275488	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H1_REP2)	COMPLETED	0	2026-03-22 11:50:36.270	2m 40s	2m 40s	85.3%	6.6 MB	220.9 MB	9.6 GB	5.4 KB
215	71/79676f	2277246	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_REP2)	COMPLETED	0	2026-03-22 11:51:07.673	4m 3s	4m 2s	73.7%	6.6 MB	220.9 MB	11.6 GB	5.4 KB
230	8d/41135c	2289618	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_REP1)	COMPLETED	0	2026-03-22 11:55:10.212	601ms	0ms	41.0%	7.1 MB	13.4 MB	3.5 MB	5.4 KB
228	27/60a255	2289856	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_REP2)	COMPLETED	0	2026-03-22 11:55:10.817	659ms	0ms	36.0%	6.9 MB	12.8 MB	3.9 MB	5.4 KB
213	f6/5a6d4d	2290076	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (MCF7_REP2)	COMPLETED	0	2026-03-22 11:55:11.481	614ms	0ms	38.8%	6 MB	12.3 MB	4.4 MB	5.4 KB
229	60/29ffd8	2290295	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (MCF7_REP1)	COMPLETED	0	2026-03-22 11:55:12.099	626ms	0ms	33.0%	6.5 MB	12.7 MB	4.4 MB	5.4 KB
235	b5/1e4adc	2290568	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_REP2)	COMPLETED	0	2026-03-22 11:55:12.729	618ms	0ms	37.2%	7.9 MB	14.1 MB	3.7 MB	5.4 KB
232	42/ec6729	2290897	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H1_REP2)	COMPLETED	0	2026-03-22 11:55:13.351	619ms	0ms	37.2%	6.9 MB	13.2 MB	3.8 MB	5.4 KB
236	ef/d4986b	2291117	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H1_REP1)	COMPLETED	0	2026-03-22 11:55:13.975	868ms	0ms	33.3%	7.2 MB	13.3 MB	4.1 MB	5.4 KB
237	0a/eba947	2291338	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_REP1)	COMPLETED	0	2026-03-22 11:55:14.848	620ms	0ms	34.8%	7.4 MB	13.4 MB	3.7 MB	5.4 KB
217	3a/2d5f6a	2279919	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_REP1)	COMPLETED	0	2026-03-22 11:52:05.303	3m 22s	3m 21s	70.5%	6.9 MB	156.9 MB	9.1 GB	5.4 KB
221	62/60a49e	2282592	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_REP1)	COMPLETED	0	2026-03-22 11:53:00.486	3m 19s	3m 19s	70.8%	6.5 MB	220.9 MB	9.5 GB	5.4 KB
220	89/1b7447	2283857	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H1_REP1)	COMPLETED	0	2026-03-22 11:53:16.228	3m 31s	3m 31s	77.6%	7 MB	220.9 MB	12.1 GB	5.4 KB
225	11/df0b76	2291560	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_REP1)	COMPLETED	0	2026-03-22 11:55:15.472	4m 45s	4m 45s	128.2%	7.9 MB	222.4 MB	9.1 GB	132.1 KB
226	50/be4b5b	2295703	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H1_REP2)	COMPLETED	0	2026-03-22 11:56:19.203	4m 33s	4m 32s	129.5%	8.5 MB	222.4 MB	9.6 GB	150.1 KB
223	43/e18ec2	2292706	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_REP2)	COMPLETED	0	2026-03-22 11:55:26.876	5m 53s	5m 52s	129.2%	8.4 MB	222.3 MB	11.6 GB	130.4 KB
234	ce/4cd1b5	2297573	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_REP1)	COMPLETED	0	2026-03-22 11:56:47.698	5m 10s	5m 9s	127.0%	8.4 MB	222.4 MB	9.5 GB	124.9 KB
222	b8/cdc691	2306919	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (MCF7_REP2)	COMPLETED	0	2026-03-22 12:00:00.764	5m 12s	5m 11s	140.2%	8.8 MB	222.4 MB	12.5 GB	158.7 KB
233	18/69faed	2309753	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H1_REP1)	COMPLETED	0	2026-03-22 12:00:51.872	4m 55s	4m 54s	140.7%	8.8 MB	222.4 MB	12.1 GB	154.1 KB
224	97/6627f1	2311616	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (MCF7_REP1)	COMPLETED	0	2026-03-22 12:01:19.410	4m 50s	4m 49s	145.4%	8.2 MB	222.3 MB	13.3 GB	169.2 KB
231	4a/a770a6	2313968	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_REP2)	COMPLETED	0	2026-03-22 12:01:57.524	4m 33s	4m 32s	138.4%	8.5 MB	222.4 MB	9.6 GB	132.7 KB
163	db/ee78f7	2241046	NFCORE_RNASEQ:RNASEQ:DUPRADAR (H1_REP1)	COMPLETED	0	2026-03-22 11:32:27.685	34m 19s	34m 18s	85.2%	509.9 MB	1.7 GB	105.7 GB	42.2 GB
141	55/ac2a0c	2325600	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (K562_REP1)	COMPLETED	0	2026-03-22 12:06:46.910	59m 40s	59m 37s	98.8%	5.7 GB	27.8 GB	68.6 GB	58.7 GB
140	a9/39fd27	2343468	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (K562_REP1)	COMPLETED	0	2026-03-22 13:06:26.827	4m 5s	4m 4s	130.9%	616.7 MB	899.9 MB	10.1 GB	542.4 MB
142	a0/45f21a	2346814	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (K562_REP1)	COMPLETED	0	2026-03-22 13:10:31.389	1m 8s	1m 5s	386.3%	778.6 MB	1.3 GB	14.6 GB	3.7 GB
146	7d/0332ab	2348167	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (H1_REP2)	COMPLETED	0	2026-03-22 13:11:38.929	1h 40s	1h 38s	99.4%	5.9 GB	27.7 GB	69.3 GB	58.9 GB
147	ef/010c99	2366369	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (H1_REP2)	COMPLETED	0	2026-03-22 14:12:18.623	10m 30s	10m 28s	109.3%	9.8 GB	12.1 GB	20.4 GB	2.2 GB
144	0b/d6f513	2376375	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (H1_REP2)	COMPLETED	0	2026-03-22 14:22:49.070	5m 18s	5m 17s	141.0%	688.8 MB	923.7 MB	10.6 GB	576.2 MB
149	6a/0ad93f	2380452	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (H1_REP2)	COMPLETED	0	2026-03-22 14:28:07.071	1m 37s	1m 35s	342.3%	927.4 MB	1.5 GB	19.4 GB	7 GB
150	d6/c9780e	2382123	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (MCF7_REP2)	COMPLETED	0	2026-03-22 14:29:43.944	13.2s	8s	94.3%	7.8 MB	18.5 MB	858.1 MB	858.1 MB
151	35/618a39	2382796	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (MCF7_REP2)	COMPLETED	0	2026-03-22 14:29:57.131	9.6s	9s	91.5%	7.9 MB	18.5 MB	816.7 MB	816.7 MB
157	34/40f57f	2383465	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (GM12878_REP2)	COMPLETED	0	2026-03-22 14:30:06.741	1h 2m 26s	1h 2m 24s	99.0%	5.7 GB	27.8 GB	73.4 GB	63 GB
153	90/48a8f0	2401635	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (GM12878_REP2)	COMPLETED	0	2026-03-22 15:32:32.703	4m 25s	4m 24s	133.4%	632.2 MB	915.8 MB	10.6 GB	556.9 MB
158	b4/4f8ebc	2405101	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (GM12878_REP2)	COMPLETED	0	2026-03-22 15:36:57.548	1m 17s	1m 15s	373.3%	846.7 MB	1.3 GB	16.4 GB	4.8 GB
154	c6/60f9e9	2406563	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (GM12878_REP2)	COMPLETED	0	2026-03-22 15:38:14.538	10m 17s	10m 15s	107.0%	7.7 GB	9 GB	20 GB	1.6 GB
164	25/782c9d	2416573	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (H1_REP1)	COMPLETED	0	2026-03-22 15:48:32.031	2m 43s	2m 41s	254.5%	893.6 MB	1.4 GB	28.5 GB	12.2 GB
160	41/8e14a9	2418957	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (H1_REP1)	COMPLETED	0	2026-03-22 15:51:15.222	6m 35s	6m 34s	137.3%	794.7 MB	1 GB	13.1 GB	580.5 MB
159	69/894a43	2424042	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (H1_REP1)	COMPLETED	0	2026-03-22 15:57:49.946	1h 11m 40s	1h 11m 37s	99.1%	9 GB	27.7 GB	83.7 GB	70.8 GB
162	63/baf0fb	2444917	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (H1_REP1)	COMPLETED	0	2026-03-22 17:09:30.103	12m 32s	12m 30s	108.9%	11.5 GB	14.2 GB	25.6 GB	2.5 GB
169	d3/954815	2455290	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (GM12878_REP1)	COMPLETED	0	2026-03-22 17:22:02.084	1m 28s	1m 27s	301.4%	834.3 MB	1.3 GB	16.1 GB	4.7 GB
165	56/f78215	2456912	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (GM12878_REP1)	COMPLETED	0	2026-03-22 17:23:30.399	4m 19s	4m 19s	135.2%	646.8 MB	934.7 MB	10.4 GB	556.7 MB
168	c2/51e2f8	2460327	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (GM12878_REP1)	COMPLETED	0	2026-03-22 17:27:49.902	10m 18s	10m 16s	106.7%	7.7 GB	9.2 GB	19.7 GB	1.6 GB
170	e1/287b7d	2470333	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (GM12878_REP1)	COMPLETED	0	2026-03-22 17:38:07.596	1h 3m 5s	1h 3m 3s	98.4%	7.5 GB	27.8 GB	73.1 GB	62.9 GB
171	1e/bf2514	2488758	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (K562_REP2)	COMPLETED	0	2026-03-22 18:41:12.731	4.8s	4s	93.2%	7.8 MB	18.5 MB	369.8 MB	369.8 MB
172	4c/3b4145	2489157	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (K562_REP2)	COMPLETED	0	2026-03-22 18:41:17.544	4.7s	5s	94.6%	7.6 MB	18.5 MB	375.3 MB	375.2 MB
176	80/5495c3	2489555	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (MCF7_REP1)	COMPLETED	0	2026-03-22 18:41:22.299	9.9s	9s	91.6%	7.8 MB	18.5 MB	858.6 MB	858.6 MB
175	91/7fe2bd	2490223	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (MCF7_REP1)	COMPLETED	0	2026-03-22 18:41:32.184	10.2s	10s	92.4%	7.8 MB	18.5 MB	901.6 MB	901.5 MB
177	f0/97ae27	2490888	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (K562_REP1)	COMPLETED	0	2026-03-22 18:41:42.424	3.9s	3s	89.3%	7.9 MB	18.5 MB	275.4 MB	275.4 MB
178	43/7d8546	2491229	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (K562_REP1)	COMPLETED	0	2026-03-22 18:41:46.289	3.6s	3s	91.4%	7.6 MB	18.5 MB	271.8 MB	271.7 MB
183	ff/f4896e	2491570	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (K562_REP1)	COMPLETED	0	2026-03-22 18:41:49.875	2m 30s	2m 29s	100.0%	47.6 MB	1 GB	9.1 GB	3.7 MB
182	ed/84f414	2493876	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (K562_REP1)	COMPLETED	0	2026-03-22 18:44:19.887	7m 27s	7m 26s	100.6%	10 GB	10.9 GB	9.1 GB	4.5 MB
180	1a/c66bf3	2499381	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (K562_REP1)	COMPLETED	0	2026-03-22 18:51:46.520	3m 8s	3m 7s	101.2%	727.9 MB	1.7 GB	9.1 GB	3.7 MB
181	8f/2ffcaa	2502087	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (K562_REP1)	COMPLETED	0	2026-03-22 18:54:54.681	2m 14s	2m 13s	101.7%	125.9 MB	1.1 GB	9.2 GB	56.9 MB
184	49/d02630	2504241	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (K562_REP1)	COMPLETED	0	2026-03-22 18:57:08.258	3.4s	3s	156.4%	68.8 MB	1 GB	139.9 MB	3.7 MB
185	f3/9a58d6	2504629	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (K562_REP1)	COMPLETED	0	2026-03-22 18:57:11.688	50.6s	49s	104.3%	900.3 MB	1.9 GB	914 MB	61.9 MB
179	ad/7badb0	2505849	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (K562_REP1)	COMPLETED	0	2026-03-22 18:58:02.269	3m 6s	3m 6s	100.9%	1.1 GB	2.1 GB	9.4 GB	3.7 MB
188	41/e2cdee	2508532	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (H1_REP2)	COMPLETED	0	2026-03-22 19:01:08.344	4m 16s	4m 16s	100.0%	47.3 MB	1 GB	9.7 GB	3.7 MB
192	c5/a54db1	2511987	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (H1_REP2)	COMPLETED	0	2026-03-22 19:05:24.730	9m 8s	9m 7s	100.5%	17.5 GB	18.5 GB	9.7 GB	4.6 MB
191	bd/54739c	2518726	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (H1_REP2)	COMPLETED	0	2026-03-22 19:14:32.939	4m 34s	4m 33s	100.6%	1.7 GB	2.7 GB	9.7 GB	3.7 MB
190	f3/da93c6	2522368	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (H1_REP2)	COMPLETED	0	2026-03-22 19:19:06.581	5m 44s	5m 43s	100.5%	1.1 GB	2.1 GB	9.9 GB	3.7 MB
